PRDCODEXT,PROMDEFFECDES_df1,PROMDEFFECHAS_df1,Status Hoy_df2,Prov_df2,Cat _df2,Tipo Prov_df2,LOCCOD_df3,MOVFEC_df3,ACPRCANTVEND_df3,ACPRIMPVEN_df3
562414,,,1.0,13016.0,216.0,1.0,5201.0,2/5/2021,1.0,329
543285,,,5.0,13016.0,216.0,1.0,,,,
562478,,,1.0,13016.0,217.0,1.0,,,,
562684,,,5.0,13016.0,216.0,1.0,5201.0,7/2/2022,1.0,359
562685,,,1.0,13016.0,216.0,1.0,5201.0,16/12/2021,1.0,359
562687,,,5.0,13016.0,216.0,1.0,5201.0,16/12/2021,1.0,359
562668,,,1.0,13016.0,217.0,1.0,5201.0,14/12/2021,31.0,153233
608367,,,1.0,12002.0,216.0,1.0,5201.0,2/5/2021,2.0,670
608351,,,5.0,12002.0,216.0,1.0,,,,
608318,,,5.0,12002.0,216.0,1.0,,,,
608365,,,5.0,12002.0,216.0,1.0,,,,
600837,,,1.0,12002.0,216.0,1.0,5201.0,23/2/2024,2.0,5300
561718,,,1.0,12002.0,216.0,1.0,5201.0,10/6/2021,1.0,869
561887,,,5.0,12002.0,216.0,1.0,,,,
561824,,,5.0,12002.0,216.0,1.0,,,,
561888,,,5.0,12002.0,216.0,1.0,,,,
561897,,,5.0,12002.0,216.0,1.0,,,,
561805,,,5.0,12002.0,216.0,1.0,5201.0,6/9/2021,3.0,1365
561952,,,1.0,12002.0,216.0,1.0,5201.0,5/5/2021,1.0,259
561986,,,1.0,12002.0,216.0,1.0,5201.0,3/6/2022,1.0,809
562037,,,5.0,12002.0,216.0,1.0,,,,
561945,,,5.0,12002.0,216.0,1.0,,,,
561968,,,1.0,12002.0,216.0,1.0,5201.0,2/5/2021,1.0,335
562032,,,5.0,12002.0,216.0,1.0,,,,
562128,,,5.0,12002.0,216.0,1.0,,,,
562129,,,5.0,12002.0,216.0,1.0,,,,
562136,,,5.0,12002.0,216.0,1.0,,,,
562134,,,5.0,12002.0,216.0,1.0,5201.0,13/7/2021,1.0,809
562131,,,5.0,12002.0,216.0,1.0,,,,
562179,,,5.0,12002.0,217.0,1.0,,,,
562176,,,5.0,12002.0,217.0,1.0,,,,
562180,,,5.0,12002.0,217.0,1.0,,,,
562174,,,1.0,12002.0,216.0,1.0,5201.0,2/5/2021,1.0,259
608369,,,5.0,12002.0,216.0,1.0,,,,
600669,,,1.0,17008.0,216.0,1.0,5201.0,13/4/2024,1.0,689
600667,,,1.0,17008.0,216.0,1.0,5201.0,14/2/2024,1.0,689
562107,,,1.0,17008.0,216.0,1.0,5201.0,8/5/2021,1.0,269
600061,,,1.0,22231.0,216.0,1.0,5201.0,27/9/2023,1.0,1165
600062,,,5.0,22231.0,216.0,1.0,5201.0,22/8/2023,1.0,2900
601075,,,1.0,22231.0,216.0,1.0,,,,
561706,,,1.0,22231.0,216.0,1.0,5201.0,22/6/2021,1.0,132
562465,,,1.0,22231.0,216.0,1.0,5201.0,28/5/2021,1.0,550
562501,,,5.0,22231.0,216.0,1.0,5201.0,23/5/2021,1.0,765
562614,,,1.0,22231.0,216.0,1.0,5201.0,2/9/2021,1.0,1160
562615,,,1.0,22231.0,216.0,1.0,5201.0,5/5/2021,1.0,289
562616,,,1.0,22231.0,216.0,1.0,5201.0,6/5/2021,1.0,289
562617,,,1.0,22231.0,216.0,1.0,5201.0,20/8/2021,1.0,1160
562618,,,5.0,22231.0,216.0,1.0,5201.0,4/5/2021,1.0,2750
562643,,,1.0,22231.0,216.0,1.0,5201.0,6/5/2021,1.0,289
562612,,,1.0,22231.0,216.0,1.0,5201.0,2/5/2021,1.0,579
562613,,,1.0,22231.0,216.0,1.0,5201.0,7/5/2021,1.0,579
561689,,,1.0,22049.0,216.0,1.0,,,,
561692,,,1.0,22049.0,216.0,1.0,5201.0,30/1/2023,0.0,0
561690,,,1.0,22049.0,216.0,1.0,,,,
561693,,,1.0,22049.0,217.0,1.0,5201.0,9/6/2022,12.0,51480
561698,,,1.0,22049.0,216.0,1.0,5201.0,29/12/2023,0.0,598
561672,,,1.0,22049.0,217.0,1.0,,,,
561696,,,1.0,22049.0,217.0,1.0,5201.0,30/9/2023,1.0,5390
561697,,,1.0,22049.0,217.0,1.0,5201.0,28/6/2023,1.0,3200
561776,,,5.0,22049.0,216.0,1.0,,,,
561793,,,5.0,22049.0,216.0,1.0,5201.0,3/5/2021,1.0,279
562339,,,1.0,22049.0,216.0,1.0,5201.0,25/5/2022,1.0,1190
561158,,,1.0,22049.0,216.0,1.0,5201.0,17/8/2023,1.0,405
562072,,,1.0,22049.0,216.0,1.0,5201.0,26/5/2022,8.0,5192
561071,,,5.0,22049.0,216.0,1.0,,,,
562341,,,1.0,22049.0,216.0,1.0,5201.0,25/5/2022,3.0,8550
562064,,,1.0,22049.0,216.0,1.0,5201.0,25/5/2022,4.0,7560
562877,,,1.0,22049.0,216.0,1.0,,,,
562880,,,1.0,22049.0,216.0,1.0,5201.0,4/5/2023,0.0,378
562874,,,1.0,22049.0,216.0,1.0,5201.0,8/6/2023,6.0,6540
561187,,,5.0,22049.0,216.0,1.0,,,,
562903,,,1.0,22049.0,216.0,1.0,5201.0,2/6/2023,1.0,4900
562917,,,1.0,22049.0,216.0,1.0,5201.0,1/6/2023,1.0,1350
561159,,,5.0,22049.0,216.0,1.0,,,,
561330,,,5.0,22049.0,216.0,1.0,5201.0,7/5/2021,1.0,269
561331,,,5.0,22049.0,216.0,1.0,,,,
561340,,,5.0,22049.0,216.0,1.0,5201.0,3/5/2021,1.0,475
561339,,,5.0,22049.0,216.0,1.0,5201.0,8/5/2021,1.0,475
561099,,,1.0,22049.0,216.0,1.0,5201.0,4/5/2021,1.0,279
561155,,,1.0,22049.0,216.0,1.0,5201.0,26/5/2021,2.0,4250
600933,,,1.0,22049.0,217.0,1.0,5201.0,18/11/2023,1.0,630
602190,,,1.0,22049.0,216.0,1.0,,,,
602191,,,1.0,22049.0,216.0,1.0,,,,
602192,,,1.0,22049.0,216.0,1.0,,,,
602194,,,1.0,22049.0,216.0,1.0,,,,
600998,,,1.0,22049.0,216.0,1.0,,,,
600940,,,1.0,22049.0,216.0,1.0,5201.0,12/4/2024,1.0,378
601467,,,1.0,22049.0,216.0,1.0,5201.0,31/3/2024,2.0,1440
602196,,,1.0,22049.0,216.0,1.0,,,,
602184,,,1.0,22049.0,216.0,1.0,,,,
602185,,,1.0,22049.0,216.0,1.0,,,,
602186,,,1.0,22049.0,216.0,1.0,,,,
602187,,,1.0,22049.0,216.0,1.0,,,,
602188,,,1.0,22049.0,216.0,1.0,,,,
602189,,,1.0,22049.0,216.0,1.0,,,,
602193,,,1.0,22049.0,216.0,1.0,,,,
561632,,,5.0,22049.0,216.0,1.0,5201.0,2/5/2021,1.0,269
561910,,,5.0,22049.0,216.0,1.0,5201.0,4/5/2021,2.0,718
561798,,,5.0,22049.0,216.0,1.0,5201.0,2/5/2021,1.0,359
560981,,,1.0,22049.0,216.0,1.0,5201.0,5/4/2024,2.0,1396
561937,,,1.0,22049.0,216.0,1.0,5201.0,16/7/2023,1.0,5390
561034,,,1.0,22049.0,216.0,1.0,5201.0,3/5/2021,1.0,279
560974,,,1.0,22049.0,216.0,1.0,5201.0,24/5/2022,0.0,629
562135,,,5.0,22049.0,216.0,1.0,5201.0,3/5/2021,1.0,419
562147,,,5.0,22049.0,216.0,1.0,5201.0,2/5/2021,4.0,1436
562187,,,5.0,22049.0,216.0,1.0,,,,
562366,,,1.0,22049.0,217.0,1.0,5201.0,12/5/2021,1.0,615
562509,,,5.0,22049.0,216.0,1.0,5201.0,14/5/2021,1.0,1310
562592,,,5.0,22049.0,216.0,1.0,5201.0,2/5/2021,1.0,279
562524,,,5.0,27194.0,216.0,1.0,5201.0,17/5/2021,1.0,224
562488,,,5.0,27194.0,216.0,1.0,5201.0,3/5/2021,1.0,224
562523,,,5.0,27194.0,216.0,1.0,5201.0,14/5/2021,2.0,448
562487,,,5.0,27194.0,216.0,1.0,5201.0,3/5/2021,2.0,448
562525,,,5.0,27194.0,216.0,1.0,5201.0,8/5/2021,1.0,224
562500,,,5.0,27194.0,216.0,1.0,5201.0,9/5/2021,1.0,224
608354,,,5.0,23058.0,216.0,1.0,,,,
608350,,,5.0,23058.0,216.0,1.0,,,,
608352,,,5.0,23058.0,216.0,1.0,,,,
560737,,,5.0,28276.0,216.0,1.0,5201.0,28/5/2022,1.0,99
560516,,,1.0,31066.0,216.0,1.0,5201.0,13/7/2021,1.0,1300
561913,,,1.0,31066.0,216.0,1.0,5201.0,2/5/2021,1.0,549
560993,,,1.0,31066.0,216.0,1.0,5201.0,8/5/2021,1.0,275
605007,,,1.0,31066.0,216.0,1.0,,,,
561615,,,5.0,31066.0,216.0,1.0,,,,
562092,,,5.0,31066.0,217.0,1.0,,,,
562093,,,5.0,31066.0,217.0,1.0,,,,
562586,,,1.0,31066.0,216.0,1.0,5201.0,2/5/2021,1.0,525
562657,,,1.0,31066.0,216.0,1.0,5201.0,13/8/2021,1.0,525
561935,,,5.0,65988.0,217.0,1.0,,,,
561787,,,5.0,65988.0,216.0,1.0,,,,
561803,,,5.0,65988.0,216.0,1.0,,,,
561788,,,5.0,65988.0,216.0,1.0,,,,
561789,,,5.0,65988.0,216.0,1.0,,,,
561810,,,5.0,65988.0,216.0,1.0,,,,
560534,,,5.0,65988.0,216.0,1.0,,,,
561936,,,5.0,65988.0,217.0,1.0,,,,
560535,,,5.0,65988.0,216.0,1.0,,,,
562119,,,5.0,65988.0,216.0,1.0,,,,
562121,,,5.0,65988.0,216.0,1.0,,,,
561683,,,5.0,32017.0,216.0,1.0,,,,
561665,,,5.0,32017.0,216.0,1.0,,,,
562773,,,5.0,31014.0,217.0,1.0,,,,
562025,,,1.0,11056.0,216.0,1.0,5201.0,25/5/2022,9.0,3861
560986,,,5.0,11056.0,216.0,1.0,5201.0,21/5/2023,1.0,955
600741,,,5.0,11056.0,216.0,1.0,5201.0,21/12/2023,1.0,900
600747,,,5.0,11056.0,216.0,1.0,,,,
600750,,,5.0,11056.0,216.0,1.0,5201.0,7/12/2023,1.0,600
600752,,,5.0,11056.0,216.0,1.0,5201.0,15/10/2023,1.0,3170
600756,,,5.0,11056.0,216.0,1.0,5201.0,15/10/2023,1.0,2540
600758,,,5.0,11056.0,216.0,1.0,5201.0,15/10/2023,1.0,2100
560215,,,1.0,11056.0,216.0,1.0,5201.0,4/5/2021,1.0,225
560309,,,1.0,11056.0,216.0,1.0,5201.0,6/5/2021,1.0,225
560315,,,1.0,11056.0,216.0,1.0,5201.0,19/5/2021,1.0,435
562130,,,1.0,11056.0,216.0,1.0,5201.0,6/5/2021,1.0,405
562139,,,1.0,11056.0,216.0,1.0,5201.0,26/7/2021,1.0,499
562184,,,1.0,11056.0,216.0,1.0,5201.0,7/12/2021,1.0,3700
562514,,,1.0,11056.0,216.0,1.0,5201.0,6/5/2021,1.0,249
561316,,,1.0,10367.0,217.0,1.0,5201.0,17/5/2021,3.0,357
561126,,,1.0,10367.0,217.0,1.0,5201.0,14/5/2021,1.0,105
566449,,,1.0,10367.0,217.0,1.0,5201.0,29/11/2022,1.0,80
561070,,,1.0,10367.0,217.0,1.0,5201.0,13/5/2021,1.0,165
561626,,,1.0,10367.0,217.0,1.0,5201.0,18/7/2021,1.0,179
561627,,,1.0,10367.0,217.0,1.0,5201.0,5/5/2021,1.0,165
561716,,,5.0,10367.0,217.0,1.0,5201.0,4/5/2021,1.0,105
561712,,,1.0,10367.0,217.0,1.0,5201.0,16/5/2021,1.0,155
561871,,,5.0,10367.0,217.0,1.0,5201.0,16/5/2021,1.0,165
561304,,,5.0,10367.0,217.0,1.0,,,,
561224,,,1.0,10367.0,217.0,1.0,5201.0,17/5/2021,1.0,92
560925,,,1.0,10145.0,216.0,1.0,5201.0,23/12/2021,2.0,1218
560627,,,1.0,10145.0,216.0,1.0,5201.0,20/12/2021,1.0,869
560928,,,1.0,10145.0,216.0,1.0,5201.0,18/12/2021,2.0,1738
562003,,,5.0,10145.0,216.0,1.0,,,,
562800,,,1.0,10145.0,216.0,1.0,5201.0,15/11/2022,0.0,"655,92"
560970,,,5.0,10145.0,216.0,1.0,5201.0,24/12/2021,2.0,1198
560971,,,1.0,10145.0,216.0,1.0,5201.0,13/12/2021,1.0,599
562801,,,5.0,10145.0,216.0,1.0,5201.0,30/4/2023,1.0,1250
561197,,,5.0,10145.0,216.0,1.0,5201.0,3/10/2022,1.0,789
562927,,,5.0,10145.0,216.0,1.0,5201.0,23/1/2023,2.0,1270
600776,,,5.0,10145.0,216.0,1.0,,,,
561133,,,5.0,10145.0,216.0,1.0,,,,
605092,,,5.0,10145.0,216.0,1.0,5201.0,18/6/2021,1.0,245
561019,,,5.0,10145.0,216.0,1.0,5201.0,23/5/2022,0.0,586
560629,,,5.0,10145.0,216.0,1.0,,,,
600813,,,1.0,10145.0,216.0,1.0,5201.0,20/3/2024,1.0,240
600815,,,5.0,10145.0,216.0,1.0,,,,
600814,,,1.0,10145.0,216.0,1.0,5201.0,24/3/2024,1.0,240
561289,,,5.0,10145.0,216.0,1.0,,,,
600808,,,5.0,10145.0,216.0,1.0,,,,
562022,,,5.0,10145.0,217.0,1.0,,,,
562023,,,5.0,10145.0,217.0,1.0,,,,
600938,,,1.0,10145.0,216.0,1.0,5201.0,26/3/2024,1.0,629
600918,,,1.0,10145.0,216.0,1.0,5201.0,9/5/2021,1.0,819
600919,,,5.0,10145.0,216.0,1.0,5201.0,8/5/2021,2.0,1638
600917,,,1.0,10145.0,216.0,1.0,5201.0,11/6/2021,1.0,819
561448,,,5.0,10145.0,216.0,1.0,,,,
600077,,,5.0,10145.0,216.0,1.0,5201.0,10/8/2023,1.0,270
607019,,,1.0,10145.0,216.0,1.0,5201.0,2/5/2021,1.0,429
600894,,,1.0,10145.0,216.0,1.0,,,,
600893,,,1.0,10145.0,216.0,1.0,5201.0,23/4/2024,1.0,715
601458,,,1.0,10145.0,216.0,1.0,,,,
601325,,,1.0,10145.0,216.0,1.0,,,,
600935,,,1.0,10145.0,216.0,1.0,,,,
561343,,,5.0,10145.0,216.0,1.0,5201.0,2/5/2021,1.0,245
600991,,,1.0,10145.0,216.0,1.0,,,,
601459,,,1.0,10145.0,216.0,1.0,5201.0,23/3/2024,2.0,770
601324,,,1.0,10145.0,216.0,1.0,,,,
601464,,,1.0,10145.0,216.0,1.0,5201.0,27/4/2024,1.0,2220
601474,,,1.0,10145.0,216.0,1.0,,,,
605004,,,1.0,10145.0,216.0,1.0,,,,
561536,,,1.0,10145.0,217.0,1.0,,,,
607314,,,5.0,10145.0,216.0,1.0,,,,
602125,,,1.0,10145.0,216.0,1.0,,,,
602129,,,1.0,10145.0,216.0,1.0,,,,
602130,,,1.0,10145.0,216.0,1.0,,,,
602132,,,1.0,10145.0,216.0,1.0,,,,
602133,,,1.0,10145.0,216.0,1.0,,,,
620721,,,5.0,10145.0,216.0,1.0,,,,
602134,,,1.0,10145.0,216.0,1.0,,,,
602135,,,1.0,10145.0,216.0,1.0,,,,
561562,,,5.0,10145.0,216.0,1.0,,,,
605005,,,1.0,10145.0,216.0,1.0,,,,
561638,,,5.0,10145.0,217.0,1.0,5201.0,12/12/2021,1.0,719
561740,,,5.0,10145.0,216.0,1.0,5201.0,13/6/2021,1.0,539
561901,,,5.0,10145.0,216.0,1.0,,,,
561911,,,5.0,10145.0,216.0,1.0,,,,
561908,,,5.0,10145.0,216.0,1.0,,,,
561739,,,5.0,10145.0,216.0,1.0,,,,
561294,,,1.0,10145.0,216.0,1.0,5201.0,21/5/2021,1.0,799
561867,,,5.0,10145.0,216.0,1.0,5201.0,2/5/2021,1.0,444
561843,,,5.0,10145.0,216.0,1.0,5201.0,28/5/2021,1.0,444
561989,,,1.0,10145.0,216.0,1.0,5201.0,2/5/2021,1.0,429
600939,,,5.0,10145.0,216.0,1.0,5201.0,8/5/2021,1.0,199
600912,,,5.0,10145.0,216.0,1.0,5201.0,10/5/2021,1.0,429
562154,,,1.0,10145.0,216.0,1.0,5201.0,26/3/2024,1.0,485
562163,,,5.0,10145.0,216.0,1.0,,,,
562156,,,5.0,10145.0,216.0,1.0,,,,
562162,,,5.0,10145.0,216.0,1.0,,,,
562142,,,1.0,10145.0,216.0,1.0,5201.0,24/3/2024,2.0,970
607097,,,5.0,10145.0,216.0,1.0,,,,
605335,,,5.0,10145.0,216.0,1.0,,,,
608376,,,5.0,10145.0,216.0,1.0,,,,
608377,,,5.0,10145.0,216.0,1.0,,,,
608380,,,5.0,10145.0,216.0,1.0,,,,
605404,,,5.0,10145.0,216.0,1.0,,,,
562253,,,5.0,10145.0,216.0,1.0,5201.0,25/5/2021,1.0,1060
562252,,,5.0,10145.0,216.0,1.0,5201.0,29/5/2022,1.0,1060
562332,,,5.0,10145.0,216.0,1.0,5201.0,28/7/2021,1.0,429
562426,,,1.0,10145.0,217.0,1.0,5201.0,13/6/2021,1.0,865
562424,,,5.0,10145.0,216.0,1.0,5201.0,11/7/2021,1.0,649
562428,,,1.0,10145.0,216.0,1.0,5201.0,6/5/2021,1.0,649
562409,,,5.0,10145.0,216.0,1.0,5201.0,9/5/2021,1.0,444
562606,,,5.0,10145.0,216.0,1.0,5201.0,12/6/2021,1.0,1340
562665,,,5.0,10145.0,216.0,1.0,,,,
561090,,,5.0,11052.0,216.0,1.0,,,,
562017,,,1.0,11052.0,216.0,1.0,5201.0,23/5/2022,0.0,"425,01"
562018,,,1.0,11052.0,216.0,1.0,5201.0,23/5/2022,0.0,"205,01"
560269,,,5.0,11052.0,216.0,1.0,5201.0,29/5/2021,1.0,409
601266,,,5.0,11052.0,216.0,1.0,,,,
601208,,,1.0,11052.0,216.0,1.0,5201.0,9/5/2021,1.0,245
601220,,,1.0,11052.0,216.0,1.0,5201.0,28/6/2021,1.0,245
561091,,,1.0,11052.0,216.0,1.0,5201.0,9/5/2021,1.0,205
561651,,,5.0,11052.0,216.0,1.0,,,,
561088,,,1.0,11052.0,216.0,1.0,5201.0,9/5/2021,2.0,410
561558,,,5.0,11052.0,216.0,1.0,,,,
561974,,,5.0,11052.0,216.0,1.0,,,,
560108,,,5.0,11052.0,216.0,1.0,5201.0,14/5/2021,1.0,299
562137,,,1.0,11052.0,216.0,1.0,5201.0,7/5/2021,1.0,315
562215,,,1.0,11052.0,216.0,1.0,5201.0,3/5/2021,1.0,199
562216,,,5.0,11052.0,216.0,1.0,,,,
562274,,,1.0,11052.0,216.0,1.0,5201.0,1/6/2021,1.0,275
562314,,,5.0,11052.0,216.0,1.0,,,,
562315,,,5.0,11052.0,216.0,1.0,,,,
562522,,,1.0,11052.0,216.0,1.0,5201.0,8/12/2021,1.0,650
562846,,,5.0,11098.0,216.0,1.0,5201.0,6/9/2021,1.0,339
602579,,,1.0,11098.0,216.0,1.0,5201.0,25/5/2021,4.0,1276
602580,,,1.0,11098.0,216.0,1.0,5201.0,15/8/2021,1.0,519
560260,,,5.0,11098.0,216.0,1.0,,,,
560767,,,1.0,11098.0,216.0,1.0,5201.0,25/7/2021,1.0,1070
602581,,,5.0,11098.0,216.0,1.0,5201.0,9/2/2023,1.0,299
560744,,,5.0,11098.0,216.0,1.0,5201.0,17/8/2021,1.0,349
602577,,,1.0,11098.0,216.0,1.0,5201.0,15/8/2021,1.0,349
560699,,,5.0,11098.0,216.0,1.0,5201.0,11/6/2021,1.0,1450
560915,,,1.0,11098.0,216.0,1.0,5201.0,25/5/2021,4.0,1276
560909,,,5.0,11098.0,216.0,1.0,,,,
560806,,,5.0,11098.0,216.0,1.0,,,,
602131,,,1.0,11098.0,216.0,1.0,,,,
605006,,,1.0,11098.0,216.0,1.0,,,,
561661,,,5.0,11098.0,217.0,1.0,,,,
561997,,,5.0,11098.0,216.0,1.0,,,,
561995,,,5.0,11098.0,216.0,1.0,,,,
560808,,,5.0,11098.0,216.0,1.0,5201.0,30/8/2021,1.0,515
562091,,,5.0,11098.0,217.0,1.0,,,,
602069,,,5.0,11098.0,216.0,1.0,,,,
562320,,,5.0,11098.0,216.0,1.0,,,,
562318,,,5.0,11098.0,216.0,1.0,5201.0,11/6/2022,1.0,449
562520,,,1.0,11098.0,216.0,1.0,5201.0,11/2/2022,1.0,559
562521,,,1.0,11098.0,216.0,1.0,5201.0,18/2/2022,1.0,449
562598,,,5.0,11098.0,216.0,1.0,,,,
562780,,,5.0,12016.0,217.0,1.0,,,,
560225,,,5.0,16023.0,216.0,1.0,,,,
561606,,,5.0,16023.0,216.0,1.0,5201.0,10/7/2021,1.0,589
560300,,,5.0,16023.0,217.0,1.0,,,,
600931,,,1.0,60806.0,216.0,1.0,,,,
600753,,,1.0,60806.0,216.0,1.0,5201.0,27/10/2023,1.0,645
600754,,,1.0,60806.0,216.0,1.0,5201.0,27/10/2023,1.0,1450
600755,,,1.0,60806.0,216.0,1.0,5201.0,30/9/2023,0.0,"279,11"
601469,,,1.0,60806.0,216.0,1.0,,,,
601482,,,1.0,60806.0,216.0,1.0,,,,
601664,,,1.0,60806.0,216.0,1.0,,,,
601930,,,1.0,60806.0,216.0,1.0,,,,
561443,,,5.0,60806.0,216.0,1.0,5201.0,31/8/2021,1.0,3055
561454,,,5.0,60806.0,216.0,1.0,5201.0,5/6/2021,1.0,3055
561451,,,5.0,60806.0,216.0,1.0,5201.0,1/9/2021,1.0,1735
602143,,,1.0,60806.0,216.0,1.0,,,,
602144,,,1.0,60806.0,216.0,1.0,,,,
602146,,,1.0,60806.0,216.0,1.0,,,,
602149,,,1.0,60806.0,216.0,1.0,,,,
602150,,,1.0,60806.0,216.0,1.0,,,,
561452,,,5.0,60806.0,216.0,1.0,5201.0,31/7/2021,1.0,1310
561462,,,1.0,60806.0,216.0,1.0,5201.0,19/6/2021,1.0,1730
601932,,,5.0,60806.0,216.0,1.0,,,,
601468,,,1.0,60806.0,216.0,1.0,,,,
602145,,,1.0,60806.0,216.0,1.0,,,,
562373,,,5.0,60806.0,216.0,1.0,5201.0,8/5/2021,1.0,1055
562461,,,5.0,60806.0,216.0,1.0,5201.0,3/8/2021,1.0,665
562460,,,5.0,60806.0,216.0,1.0,5201.0,16/5/2021,1.0,4365
562603,,,5.0,60806.0,216.0,1.0,5201.0,9/6/2021,1.0,665
562205,,,5.0,15262.0,217.0,1.0,,,,
561010,,,1.0,25126.0,217.0,1.0,5201.0,14/6/2021,1.0,875
560879,,,5.0,25126.0,216.0,1.0,5201.0,11/6/2023,1.0,1280
601207,,,5.0,25126.0,216.0,1.0,,,,
602153,,,1.0,25126.0,216.0,1.0,,,,
562214,,,5.0,25126.0,216.0,1.0,,,,
561258,,,5.0,29119.0,217.0,1.0,,,,
562904,,,5.0,29119.0,216.0,1.0,,,,
562905,,,5.0,29119.0,216.0,1.0,,,,
562906,,,5.0,29119.0,217.0,1.0,,,,
561233,,,5.0,29119.0,217.0,1.0,5201.0,9/10/2022,1.0,1700
562444,,,5.0,29119.0,217.0,1.0,5201.0,27/5/2021,1.0,899
562549,,,5.0,29119.0,217.0,1.0,,,,
562550,,,1.0,29119.0,217.0,1.0,5201.0,17/11/2023,1.0,895
560474,,,5.0,31064.0,216.0,1.0,5201.0,3/5/2021,1.0,239
560848,,,1.0,31064.0,216.0,1.0,5201.0,3/5/2021,1.0,135
560850,,,1.0,31064.0,216.0,1.0,5201.0,7/5/2021,1.0,139
560478,,,5.0,31064.0,216.0,1.0,5201.0,13/9/2021,1.0,740
560852,,,5.0,31064.0,216.0,1.0,,,,
560853,,,1.0,31064.0,216.0,1.0,5201.0,3/5/2021,1.0,139
561834,,,5.0,31064.0,216.0,1.0,,,,
560999,,,5.0,31064.0,216.0,1.0,,,,
560911,,,5.0,31064.0,216.0,1.0,,,,
600818,,,1.0,31064.0,216.0,1.0,5201.0,8/5/2021,2.0,330
560188,,,5.0,31064.0,216.0,1.0,5201.0,7/5/2021,1.0,419
560847,,,1.0,31064.0,216.0,1.0,5201.0,2/5/2021,3.0,447
560677,,,5.0,31064.0,216.0,1.0,,,,
600817,,,1.0,31064.0,216.0,1.0,5201.0,2/5/2021,5.0,825
562047,,,5.0,31064.0,216.0,1.0,5201.0,12/1/2023,1.0,272
607322,,,5.0,31064.0,216.0,1.0,,,,
562297,,,1.0,31064.0,216.0,1.0,5201.0,2/5/2021,2.0,330
562381,,,5.0,31064.0,216.0,1.0,5201.0,7/12/2022,1.0,654
562713,,,1.0,31064.0,216.0,1.0,5201.0,29/6/2021,1.0,165
561890,,,5.0,11126.0,216.0,1.0,,,,
601285,,,5.0,11126.0,216.0,1.0,,,,
601284,,,5.0,11126.0,216.0,1.0,,,,
607015,,,5.0,11126.0,216.0,1.0,,,,
561414,,,5.0,11126.0,216.0,1.0,,,,
561349,,,5.0,11126.0,216.0,1.0,,,,
601282,,,5.0,11126.0,216.0,1.0,,,,
601286,,,5.0,11126.0,217.0,1.0,,,,
601280,,,5.0,11126.0,216.0,1.0,,,,
562057,,,5.0,11126.0,216.0,1.0,,,,
561998,,,5.0,11126.0,216.0,1.0,,,,
562192,,,5.0,11126.0,216.0,1.0,,,,
562256,,,5.0,11126.0,216.0,1.0,,,,
560968,,,5.0,16101.0,217.0,1.0,,,,
560984,,,5.0,16092.0,217.0,1.0,,,,
660994,,,1.0,11094.0,216.0,1.0,5201.0,6/5/2021,1.0,235
560640,,,1.0,11094.0,216.0,1.0,5201.0,2/5/2021,2.0,618
660997,,,5.0,11094.0,216.0,1.0,5201.0,13/5/2021,1.0,215
660998,,,5.0,11094.0,216.0,1.0,5201.0,5/5/2021,1.0,235
560169,,,1.0,11094.0,216.0,1.0,5201.0,6/6/2023,1.0,519
561211,,,5.0,11094.0,216.0,1.0,5201.0,16/6/2021,1.0,349
561210,,,5.0,11094.0,216.0,1.0,5201.0,21/5/2021,1.0,349
660996,,,1.0,11094.0,216.0,1.0,5201.0,8/5/2021,1.0,235
561657,,,1.0,11094.0,216.0,1.0,5201.0,11/5/2021,1.0,358
561750,,,5.0,11094.0,216.0,1.0,5201.0,14/5/2021,1.0,399
560658,,,5.0,11094.0,216.0,1.0,5201.0,3/5/2021,1.0,199
601209,,,5.0,11094.0,216.0,1.0,5201.0,15/5/2021,1.0,230
562593,,,5.0,11094.0,216.0,1.0,5201.0,9/5/2021,1.0,725
560957,,,5.0,11124.0,216.0,1.0,,,,
607762,,,1.0,16103.0,216.0,1.0,5201.0,27/5/2022,2.0,720
561797,,,5.0,16103.0,216.0,1.0,,,,
561762,,,5.0,16103.0,216.0,1.0,5201.0,5/6/2022,6.0,1794
561869,,,5.0,16103.0,216.0,1.0,,,,
561457,,,5.0,16103.0,217.0,1.0,,,,
561283,,,5.0,16103.0,216.0,1.0,,,,
561284,,,5.0,16103.0,216.0,1.0,,,,
600103,,,5.0,16103.0,216.0,1.0,,,,
561494,,,5.0,16103.0,217.0,1.0,,,,
561723,,,5.0,16103.0,216.0,1.0,5201.0,12/3/2024,0.0,0
561728,,,5.0,16103.0,216.0,1.0,,,,
561727,,,5.0,16103.0,216.0,1.0,,,,
561758,,,5.0,16103.0,216.0,1.0,,,,
561456,,,5.0,16103.0,217.0,1.0,,,,
561949,,,5.0,16103.0,217.0,1.0,,,,
561493,,,5.0,16103.0,217.0,1.0,,,,
561506,,,5.0,11950.0,217.0,1.0,,,,
561436,,,5.0,11950.0,217.0,1.0,5201.0,2/5/2021,6.0,282
561439,,,5.0,11950.0,217.0,1.0,,,,
602152,,,1.0,11950.0,216.0,1.0,,,,
561643,,,5.0,11950.0,217.0,1.0,5201.0,6/5/2021,1.0,67
561721,,,1.0,11950.0,217.0,1.0,5201.0,6/5/2021,1.0,79
562087,,,1.0,11950.0,217.0,1.0,5201.0,6/5/2021,1.0,79
562228,,,1.0,11950.0,216.0,1.0,5201.0,22/5/2021,1.0,199
